v1_pt_NI,v1_pt_CR,v1_b1_NN,v1_b1_NC,v1_b1_CC,v1_b1_NU,v1_b1_CU,v1_b2_NN,v1_b2_NC,v1_b2_CC,v1_b2_NU,v1_b2_CU,v2_pt_NI,v2_pt_CR,v2_b1B_NN,v2_b1B_NC,v2_b1B_CC,v2_b1S_NN,v2_b1S_NC,v2_b1S_CC,v2_b2B_NN,v2_b2B_NC,v2_b2B_CC,v2_b2S_NN,v2_b2S_NC,v2_b2S_CC,v2_b1_NU,v2_b1_CU,v2_b2_NU,v2_b2_CU,dE_eV,E_A_eV,kind,variant,where,mover,occA_sig
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04078460,-6847.437027,hop,v0_cr05_s1,bulk,C,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:271
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103276,-6847.437027,hop,v0_cr05_s1,bulk,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:271
0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00376441,-6847.437027,hop,v0_cr05_s1,bulk,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:271
0,0,-1,1,0,0,0,1,-1,0,0,0,0,0,-1,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0.02280797,-6847.437027,hop,v0_cr05_s1,bulk,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:271
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01062686,-6847.437027,hop,v0_cr05_s1,bulk,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:271
0,0,-1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00434219,-6847.437027,hop,v0_cr05_s1,bulk,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:271
0,0,0,0,0,0,0,-1,1,0,0,0,0,0,-4,4,0,4,-4,0,0,0,0,-1,1,0,0,0,0,0,-0.04851208,-6847.437027,swap,v0_cr05_s1,bulkA,X,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:271
0,0,-1,2,-1,0,0,0,0,0,0,0,0,0,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05657543,-6847.437027,swap,v0_cr05_s1,bulkA,X,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:271
0,0,1,-2,1,0,0,1,-2,1,0,0,0,0,1,-2,1,0,0,0,1,-2,1,0,0,0,0,0,0,0,0.01383931,-6847.437027,swap,v0_cr05_s1,bulkA,X,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:271
0,0,-3,2,1,0,0,-1,2,-1,0,0,0,0,-7,6,1,4,-4,0,-5,5,0,4,-3,-1,0,0,0,0,-0.10363333,-6847.437027,swap,v0_cr05_s1,bulkA,X,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:271
0,0,1,-2,1,0,0,0,0,0,0,0,0,0,1,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05110461,-6847.437027,swap,v0_cr05_s1,bulkA,X,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:271
0,0,-3,2,1,0,0,1,-3,2,0,0,0,0,-11,10,1,8,-8,0,-3,1,2,4,-4,0,0,0,0,0,-0.19939074,-6847.437027,swap,v0_cr05_s1,bulkA,X,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:271
0,0,1,-2,1,0,0,1,-2,1,0,0,0,0,1,-2,1,0,0,0,1,-1,0,0,-1,1,0,0,0,0,-0.03481719,-6847.437027,swap,v0_cr05_s1,bulkA,X,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:271
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,1,0,0,0,0,0,-0.00955383,-6847.437027,swap,v0_cr05_s1,bulkA,X,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:271
0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-0.00549066,-6847.109208,hop,v0_cr05_s1,subsurf,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:1116
0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-4,0,0,4,0,0,0,0,0,-1,0,0,0,0,0,0,-0.33473831,-6847.109208,hop,v0_cr05_s1,subsurf,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:1116
0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.00188837,-6847.109208,hop,v0_cr05_s1,subsurf,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:1116
0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,-4,0,0,4,0,0,-4,0,0,0,0,0,0,-1.05077190,-6847.109208,hop,v0_cr05_s1,subsurf,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:1116
0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-4,0,0,4,0,0,0,-1,0,-1,0,0,0,0,0,0,-0.31672488,-6847.109208,hop,v0_cr05_s1,subsurf,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:1116
0,0,1,-1,0,0,0,-1,0,0,0,0,0,0,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-0.01074826,-6847.109208,hop,v0_cr05_s1,subsurf,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:1116
0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-0.01774085,-6847.402420,hop,v0_cr05_s1,sub2,C,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:1306
0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,0,1,0,0,0,0,0,0,-0.01544080,-6847.402420,hop,v0_cr05_s1,sub2,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:1306
0,0,-1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00320866,-6847.402420,hop,v0_cr05_s1,sub2,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:1306
0,0,-1,1,0,0,0,1,0,0,0,0,0,0,3,1,0,-4,0,0,0,0,0,1,0,0,0,0,0,0,0.32734410,-6847.402420,hop,v0_cr05_s1,sub2,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:1306
0,0,1,-1,0,0,0,-1,1,0,0,0,0,0,1,-1,0,0,0,0,-2,1,0,1,0,0,0,0,0,0,-0.02268189,-6847.402420,hop,v0_cr05_s1,sub2,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:1306
0,0,2,-2,0,0,0,-1,1,0,0,0,0,0,2,-2,0,0,0,0,-2,1,0,1,0,0,0,0,0,0,-0.03582330,-6847.402420,hop,v0_cr05_s1,sub2,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:1306
0,0,-4,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,4,0,0,-5,0,0,5,0,0,0,0,0,0,1.06394871,-6848.161822,hop,v0_cr05_s1,surface,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:415
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02321847,-6848.161822,hop,v0_cr05_s1,surface,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:415
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00187127,-6848.161822,hop,v0_cr05_s1,surface,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:415
0,0,-4,0,0,0,0,1,-1,0,0,0,0,0,-8,0,0,4,0,0,-4,-1,0,5,0,0,0,0,0,0,1.08486713,-6848.161822,hop,v0_cr05_s1,surface,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:415
0,0,-4,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,4,0,0,-5,0,0,5,0,0,0,0,0,0,1.06310279,-6848.161822,hop,v0_cr05_s1,surface,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:415
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01292471,-6848.161822,hop,v0_cr05_s1,surface,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:415
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.00454428,-6847.425376,hop,v0_cr05_s1,nearCr_b,C,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:1102
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.06727708,-6847.425376,hop,v0_cr05_s1,nearCr_b,C,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:1102
0,0,-1,1,0,0,0,0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.02472995,-6847.425376,hop,v0_cr05_s1,nearCr_b,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:1102
0,0,-1,1,0,0,0,1,-2,0,0,0,0,0,-1,1,0,0,0,0,1,-2,0,0,0,0,0,0,0,0,0.03170403,-6847.425376,hop,v0_cr05_s1,nearCr_b,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:1102
0,0,-2,2,0,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01704306,-6847.425376,hop,v0_cr05_s1,nearCr_b,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:1102
0,0,-2,2,0,0,0,-1,0,0,0,0,0,0,-2,2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.02417729,-6847.425376,hop,v0_cr05_s1,nearCr_b,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:1102
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,-4,0,0,5,0,0,-5,0,0,0,0,0,-1.09516444,-6847.112717,hop,v0_cr05_s1,nearCr_s,C,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:733
0,0,1,-1,0,0,0,0,-1,0,0,0,0,0,-2,-2,0,3,1,0,0,0,0,0,-1,0,0,0,0,0,-0.30115302,-6847.112717,hop,v0_cr05_s1,nearCr_s,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:733
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-3,-1,0,3,1,0,1,-1,0,-1,0,0,0,0,0,0,-0.27378971,-6847.112717,hop,v0_cr05_s1,nearCr_s,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:733
0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0.00823820,-6847.112717,hop,v0_cr05_s1,nearCr_s,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:733
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0.01815849,-6847.112717,hop,v0_cr05_s1,nearCr_s,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:733
0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,-4,0,0,5,0,0,-5,0,0,0,0,0,0,-1.02509830,-6847.112717,hop,v0_cr05_s1,nearCr_s,N,cr:46|51|84|91|111|142|144|153|201|202|281|338|339|380|385|441|462|485|530|535|536|541|548|569|576|594|596|616|632|648|697|704|714|727|728|734|755|777|809|841|873|881|885|905|928|929|996|1001|1030|1034|1039|1073|1120|1154|1165|1174|1189|1217|1223|1230|1261|1295|1302|1307|1332|1360|1377|1385|1407|1412|1467|1487|1491|1501|1505|1543|1551|1560;vac:733
0,0,0,-2,2,0,0,0,0,1,0,0,0,0,0,-2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.04263432,-6847.289058,hop,v1_cr05_s2,bulk,C,cr:80|83|116|131|165|175|195|212|223|224|238|244|247|362|366|413|414|418|429|445|452|455|456|460|463|503|513|523|607|646|660|692|696|751|765|776|809|811|819|835|843|850|852|875|883|901|918|935|940|970|985|1025|1027|1064|1110|1129|1144|1181|1207|1232|1238|1268|1272|1340|1404|1405|1407|1439|1481|1488|1497|1511|1513|1518|1521|1522|1536|1553;vac:1489
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02423056,-6847.289058,hop,v1_cr05_s2,bulk,C,cr:80|83|116|131|165|175|195|212|223|224|238|244|247|362|366|413|414|418|429|445|452|455|456|460|463|503|513|523|607|646|660|692|696|751|765|776|809|811|819|835|843|850|852|875|883|901|918|935|940|970|985|1025|1027|1064|1110|1129|1144|1181|1207|1232|1238|1268|1272|1340|1404|1405|1407|1439|1481|1488|1497|1511|1513|1518|1521|1522|1536|1553;vac:1489
